mood,stress,sleep,work_hours,had_meeting_today,meeting_count_last_7d,screen_time_last_7d,mean_mood_last_7d,mean_stress_last_7d,mean_sleep_last_7d,mean_work_hours_last_7d,burnout_level
1,9,7,5,0,7,3426,5.111360241005217,3.9588411479900496,4.661403826586184,9.332164515298713,1
7,8,5,4,1,8,558,8.611006141888943,3.5030095079842307,5.140577050728056,8.865616599218276,1
9,2,10,9,0,9,3834,2.0281342473225625,2.6599167152583845,3.679108827061348,10.715575100457928,0
4,8,10,10,1,4,3258,3.2981801520601133,5.477647841869902,1.2965308142097698,5.375323682492439,1
4,9,8,8,0,5,3102,8.451788171520263,3.4835394534146884,6.311146653338879,6.365678246373507,1
6,1,9,1,1,0,2307,4.401946347635378,7.579093142255348,5.717392009252803,4.989291762978889,0
3,5,5,4,0,10,420,9.83063402914458,1.6896016179298243,3.5470057188616995,10.204523031596468,0
6,8,10,5,0,11,1552,5.196279533750519,6.9762972980018585,1.3417837081264588,2.7564277843456124,0
7,2,5,6,1,14,3622,8.127420606673876,3.138040131109929,9.951347684997462,2.8765089389093363,0
10,4,2,4,0,6,303,4.620763372441347,5.403513349464428,5.337875681437653,4.471261242924957,1
10,7,5,8,0,3,941,4.824581671561873,3.5748092982813455,7.804038175966694,2.764113985228214,1
3,3,3,0,1,10,3110,4.4459483255576515,7.504918084097161,5.0708263154620195,6.732082036979049,0
7,5,7,6,0,1,3560,7.471680584597306,9.50776336226473,1.388532617766473,1.6138812779460276,1
3,8,10,9,0,4,3715,5.92766095653995,9.25369101522832,3.7864067057695006,3.842234632848664,1
2,10,5,6,0,11,2589,9.494003002315322,6.25083593629682,3.8809912690531108,10.96133638170708,1
10,3,8,3,1,2,3741,3.258012848806943,5.1634927293128055,8.545176136441142,4.910705762301552,0
4,4,1,8,1,5,1301,1.9050645887509992,8.364704584954437,6.888069801998869,8.97880459792211,1
8,9,3,11,1,7,3274,4.5393533658929375,7.149937263649569,3.4788691327552557,1.3615463004788881,2
9,7,3,10,0,6,1089,6.550414368820984,2.6520770279523957,9.709659591931775,2.970774097701416,1
7,1,9,4,0,2,2155,8.747190432239456,8.388272922517002,3.8938764915808424,9.688147454404422,0
1,4,5,3,0,7,2315,4.115771980122949,4.859959504552392,9.984106232458483,9.155915235476328,0
3,4,9,12,0,1,2269,6.884080760120154,2.700870939740576,9.965473238532368,4.633871023125854,0
9,9,9,6,1,9,1827,4.151788129208971,3.536176153568432,2.7208946597206762,11.452762824401692,1
1,6,1,3,0,8,1553,6.554976246950123,3.407743272235081,3.8146700456956015,10.927716190014545,1
9,9,2,2,0,3,3161,8.963271523275857,5.672862771431141,5.374397786361888,11.547608989346879,1
8,6,5,8,0,0,692,3.0822187803346814,3.1093308161008797,6.976906040331018,5.134976282253424,1
1,6,4,10,1,7,254,4.638174778963353,2.1120983866141856,5.752427041034194,2.369683004228196,1
6,5,10,7,0,6,1478,9.939386767867719,2.1132176555238464,9.724973222190311,7.519903669096092,0
5,5,9,0,0,10,2300,8.817013254245147,6.24948577425187,7.515902478121223,8.217277899350382,0
6,2,7,6,0,12,256,6.0817587210658175,7.612833599644407,2.9084036444467696,1.5053014134062401,0
10,8,6,8,0,4,2430,5.649648326688478,3.893797079545067,1.945877951922745,9.43779641155087,1
5,8,7,7,0,9,441,3.561403440742129,1.3118563883261536,7.195611616384211,0.21672263711952633,1
6,1,1,7,1,12,1881,5.654884849241765,2.1450239824330968,2.426071961626867,5.7927406497214005,0
5,8,1,12,0,4,2646,8.633633484519525,9.232251043033514,8.089091563021787,3.9721951139387386,2
5,5,8,5,0,6,1113,7.166570619500025,5.441892936305077,3.7993300053430326,8.88363671878901,0
4,2,2,10,0,4,3820,3.610396253601879,5.0821552865365724,3.942039367500459,3.753128729061791,1
3,2,10,3,0,7,2437,2.8131752894817965,1.3424426047908182,1.0971855315056076,9.921685353372393,0
3,6,9,7,0,10,581,3.386876832971462,7.557733200852092,7.309101403855366,7.139441865369727,0
4,9,7,2,0,12,3115,2.5278328125354386,5.75261272838871,2.0194277775821723,9.526720341144864,1
9,1,6,12,0,5,1735,1.8607662642134435,2.818728424778687,7.955925197171663,11.872087654075486,0
2,6,1,8,0,12,3735,4.772225569978495,1.9906638416295146,5.426810397254862,8.149900148922683,1
9,9,1,12,0,4,2645,2.0196964395844095,4.450490772687987,8.058518334591122,11.81940379633973,2
1,8,2,1,0,8,18,2.547213019543939,8.534457677755231,6.255338852779672,0.34603592306046416,1
1,6,6,1,1,10,1124,5.925922159055375,8.78765103280922,1.741899448170917,4.057679861805701,0
5,3,6,11,1,1,3985,2.4813934632961727,6.425617423560728,7.890871030346648,1.2942391747477098,1
6,8,2,12,1,0,2654,1.5749179068781256,7.547827845071284,1.6281953640527478,3.1476591766132747,2
6,9,1,11,1,7,3837,3.8564996502509667,2.0364020866258334,5.30831548512399,10.066654789509293,2
3,1,10,6,0,11,1380,2.9828718875977076,6.293134589210694,2.5511429273046695,0.38787918391308374,0
7,9,5,11,1,2,1565,5.637746691949391,7.002691331384636,7.771016601800965,6.242195228788725,2
9,6,5,9,1,13,3832,1.921303761248884,2.80641558622413,9.204321050255139,6.805544490388476,1
10,6,2,3,0,10,2080,7.765937089146803,8.92139259619233,5.987135470224469,6.733813760063473,1
8,4,6,9,1,11,1993,9.156101674916247,2.754970637689178,5.744325648692625,5.703564885879068,0
6,1,9,7,1,11,3300,7.690916565605749,3.8212962386180536,7.875668766930561,9.487235577237064,0
8,10,2,8,0,11,1547,5.795443336612548,6.585011623211127,1.045709316781545,1.602517074066614,2
5,8,10,6,0,6,3701,8.746010396099965,6.745150586176577,9.259827783716446,3.726924186609448,1
8,2,2,4,0,9,861,7.254265418033567,7.294462668886306,2.7770393538201854,7.388712641342073,0
10,1,3,7,1,12,154,1.0949601020517088,2.008105417613851,9.857069954436135,8.291416395215471,0
4,2,7,3,1,10,3494,4.5468113749705275,8.645179869356998,7.626285531644159,4.849781181324675,0
10,1,6,1,0,7,904,8.658567094661201,5.795624190549339,7.968260329306039,10.504455159926797,0
8,1,8,10,0,14,1269,4.1127297217774235,5.241896146945615,6.905826823362459,4.985920760350972,0
10,9,8,11,1,12,404,1.3169365617297115,9.829878620621587,5.244968645066443,4.833313612179998,1
2,1,6,5,0,12,843,7.715616746970451,7.663404672469178,6.144649240250489,0.4344871378486195,0
5,4,10,8,1,5,1782,8.218344432545816,2.062054239574374,1.417625974136131,6.613696034336806,0
9,10,3,0,0,11,1564,2.445343255389777,7.808852505036167,6.615635584888128,8.504170062142862,1
4,6,3,10,0,9,1184,5.836064471588631,1.8572404057558254,6.634882917883421,1.3732579622021772,1
6,7,1,9,1,13,746,2.7275989509615317,1.2472350626168636,9.020807176616286,3.66519319305445,1
1,2,7,11,0,8,1725,7.473109771397321,4.632633057429074,5.550907216871975,9.375083445394226,0
9,6,5,6,0,6,3188,3.4439540965973707,9.942203555372968,1.694299366774549,4.391033224962905,1
1,7,4,9,0,14,270,3.8459361030699704,2.5739554257537636,3.755763284338731,2.8992295444804785,1
5,10,10,8,1,9,769,8.604737682760913,7.05379909174111,6.900664709028857,8.066407962781346,1
4,10,4,9,0,4,1715,5.286901169862139,2.560564595855074,3.1533297647631753,2.3611053320598674,1
3,2,4,8,0,7,1510,7.0277900609642305,7.5230827746254745,3.5247503966986082,10.747835034998122,0
6,2,6,9,0,14,3956,4.621357456502209,5.548183014140435,8.38422114724768,1.2671807523136915,0
2,10,8,10,0,1,171,3.682061714743799,7.119745390804386,6.258877585864381,8.478597627393924,1
3,7,8,12,0,6,273,6.629302543821952,2.8258585832281113,5.5767468859621525,5.994584415436503,1
5,1,5,2,0,14,2306,2.3937181667093914,7.710654992684518,3.866067701252239,10.439154748763922,0
9,8,6,10,1,3,1158,4.356998520101767,9.96057153660436,7.5783523233973,1.5143410923148393,1
2,3,4,12,1,8,1706,2.8813333364733005,6.990854505633638,3.5894659104102637,8.134739021953054,1
10,6,9,4,0,11,3793,7.2621547024667095,5.441319982655899,7.633571658797577,6.864655670176577,0
8,9,8,7,1,0,1771,9.497879545114968,9.308565897573382,1.630913322406978,5.761081706880557,1
2,6,10,7,1,6,421,9.959598712142798,1.1426665800868867,8.780872074238752,5.896887161192021,0
5,9,10,3,0,5,1444,5.052491293974317,7.56931167357239,5.496098170383395,8.66372354158237,0
7,7,1,11,1,7,1209,3.2727735067280004,8.998718651324316,4.94657215029073,11.252899859217866,2
8,9,2,10,1,4,2411,4.985464333458918,1.555071252588617,6.499210703877321,1.095019909428577,2
1,2,9,10,1,14,3678,8.625424689664515,5.050577533741824,6.617728656066434,0.23403177132624275,0
6,8,8,0,1,0,2425,2.8540511069683587,2.84247508554999,2.18831659200996,9.668457509774441,0
1,8,3,0,1,0,3594,9.568860864876314,6.098663490290471,7.80610230834592,1.298032650609112,1
2,2,8,3,1,8,579,4.076791919183359,6.845886627432945,3.483354681550566,11.840361552965085,0
1,4,1,5,1,14,890,9.872232935052745,3.723608646358795,9.144656921529226,7.432178987506047,1
5,7,10,7,1,9,721,8.54747998780566,5.139835027102907,8.360655970733493,7.810396743049688,0
10,4,4,5,0,5,3267,8.277134807326513,3.5140553674890356,4.116394373812737,2.3867004352562087,0
9,4,3,11,0,9,880,3.8611420639595524,4.324520480096024,8.26965363880643,2.8837477235600932,1
6,6,6,8,1,4,1121,1.0789949075313652,2.4358596101958123,4.207514493699138,7.912203637191002,1
1,10,7,8,1,14,2652,4.439196179433891,8.970034992270683,1.9085291347243656,10.916722055210364,1
1,6,4,1,0,0,2007,3.716284326964243,1.0900936950322277,9.656994148531371,11.7886866542108,0
2,10,7,9,1,5,2069,1.3365729136791757,8.941682677994097,6.873418136938961,2.376371359573124,1
9,3,9,0,1,5,1473,5.548287308553367,6.145109905147646,5.104895739963325,1.609435472517482,0
3,9,2,1,0,2,3243,4.62728180154463,3.9849205975931574,4.579960163779357,0.6768162931294857,1
1,10,3,4,0,12,382,6.7110082096737225,7.507514129142968,3.922348008324376,10.419564217935935,1
5,2,5,3,0,7,2181,6.590676899746748,5.569769366763979,9.833028358862164,3.536578162277625,0
7,6,3,3,1,13,1449,2.086719723070121,5.491977922968458,2.2127253861781666,0.021744406431019936,1
6,7,8,8,1,14,3096,9.792689915139603,1.991280546270698,3.8332455302851147,2.685817032677146,1
1,9,10,10,0,0,2550,2.682382864973022,4.505644233508678,5.369478762543972,4.085292961193021,1
5,3,8,7,0,0,3256,5.007466222882341,3.16957911271063,5.301995905488803,11.891834033960222,0
5,10,8,5,1,5,3156,5.393057890903615,1.141263150366517,5.242298359670591,6.28249912628498,1
6,3,9,0,0,9,1590,8.317565174927081,4.24089667703902,2.5820543424734366,2.4565673711412157,0
3,7,4,1,1,12,1786,1.893066364851821,1.8083991648304427,2.304392743985505,4.017820136561413,0
5,4,5,5,1,0,143,4.857798512876785,3.3114703395266667,3.2929082769575806,3.9636922506825414,0
7,8,5,10,0,5,1886,6.656519532125835,1.8326495906478502,9.230735384218505,0.23670895755810584,1
5,7,8,1,0,0,3981,2.9364005946165,1.9084746300075897,2.017476710510591,1.6221966500571607,0
5,5,7,12,1,13,1702,6.647211088894655,2.7911016497366945,7.816825930359923,8.342357516438534,1
5,7,9,9,0,12,1435,9.312983537946874,9.998643200377602,7.8179355382003415,1.4430118388488156,1
10,3,8,4,0,5,223,9.977663180554075,1.019657285715239,8.287933635075362,2.7688113192734254,0
10,2,2,4,0,2,219,1.2920596911160813,6.748053725083647,8.9795394009042,4.208847580851705,0
3,6,10,5,0,13,178,3.1202940542020974,2.271193282239016,3.3673255978503724,9.092819334027524,0
1,2,4,5,1,13,1654,3.792764042125277,9.285653230396981,3.0210352234200673,6.988811578415278,0
5,3,6,5,1,14,432,4.592134904004695,1.842696040002663,5.189550998747317,8.267999819862819,0
9,6,2,1,1,7,264,3.1803144182629066,9.59556868413613,3.385802518768325,6.804147905042067,1
1,5,7,9,1,12,953,2.831391950997813,6.498337487351302,7.608789900847968,8.203109102662427,1
3,8,3,12,0,14,428,9.5909845817575,1.0114126922394122,6.723456190672903,0.03410584396766936,1
4,9,3,2,0,5,3733,9.266694424934661,9.046064781251255,8.874889192473862,11.170777732457154,1
1,3,2,5,1,12,2463,1.4229325090280573,5.695406212302265,1.744644731383644,1.3310427704976782,1
1,10,8,12,1,10,3524,4.049317194443633,3.3640276179743607,9.235750000222673,4.874989151722858,1
8,3,6,7,0,12,2774,4.64633698310566,7.905512597640671,3.640137640030806,9.252460442938258,0
2,3,1,11,1,0,2244,3.1511308119934904,9.33998998498183,5.4162491133428565,5.222768616113087,1
8,6,1,12,1,14,1577,6.65985607289358,5.353217408321145,4.947502923456794,11.36211062001019,2
7,1,7,10,0,4,3124,6.7634267197981695,3.839981269987998,7.842804859939815,5.611067381985201,0
10,7,8,11,1,7,479,8.654538054957374,8.10050611541434,4.782999784886583,10.499272867232056,1
10,1,5,0,0,2,3514,7.667823415466961,7.136069480096092,9.491978310844685,9.72993736034725,0
2,5,5,0,0,11,1353,5.8831599426936005,8.99877235375245,9.122804943747179,11.771835633584198,0
6,10,4,10,1,5,3322,6.882280930399779,7.232626114850737,8.84945036772556,11.118573369011706,2
6,8,6,12,0,4,3878,3.4658990338871627,3.1917550500958267,1.641324993834051,10.777486016554544,1
3,4,6,1,1,5,889,6.337505709706219,9.384933247831171,8.688322553985454,8.779252086233619,0
2,5,3,10,0,9,3854,5.403045292749273,1.9435217248539218,8.034719008988894,4.403977767218649,1
1,4,9,11,1,0,924,2.200100205847334,3.411484750961631,1.9316165230551792,1.2735050227788292,0
6,4,7,11,1,6,2170,3.1828984892467367,5.68175146951497,1.9667289289259968,8.26374062717268,1
5,8,1,5,1,8,1902,3.625241056494274,6.091678234638112,1.9104743036578706,11.74384897605558,1
9,2,7,8,0,1,1410,9.318786103473021,1.1377952796421489,1.101993338840388,8.719253247982428,0
1,1,5,3,0,9,1362,3.073479754473005,8.02515453238846,5.937708746751252,11.144752431328026,0
7,3,5,2,1,14,777,3.6031951253770136,4.2544658658285055,9.76054862292439,9.6516565554662,0
5,9,2,11,0,4,2395,4.3241871708048905,4.65776686901924,4.948162326098142,1.9573761014001452,2
5,4,4,7,1,9,28,6.973684647628483,8.284325899932512,5.866817516986208,2.9904452470954475,1
2,10,6,10,1,3,3022,2.0641455322492646,4.413550525547901,9.7117281709296,4.102387221148204,1
3,5,10,9,0,5,34,9.585506912443984,1.4250238884527935,3.296640058968076,2.0191253320560496,0
7,2,7,8,1,5,3589,8.79014098085288,2.587957934233153,8.726232273384365,6.97981599207608,0
6,4,5,11,0,10,1419,6.194944657080551,9.603128551493642,5.9175142049056255,11.705406289619415,1
2,2,9,10,1,1,2670,7.066340806824611,1.6336482616226276,6.125288631967097,9.137506001233904,0
6,2,3,4,0,1,3365,1.149944241197944,4.194380808712146,4.0885647148655515,5.0806409888095425,0
2,4,1,8,1,3,588,4.050502978136038,5.528612503462101,6.054259248702173,0.05405377176346393,1
2,6,4,1,1,0,3420,8.160942075952978,5.43952744604704,1.6582825853045553,3.7593121336581445,0
2,7,9,2,0,8,3218,1.697346764131473,1.0356394871092847,7.88179215352701,6.3211114523065834,0
3,10,4,6,1,13,3138,3.540824507896482,5.510464583117413,3.562189853898445,3.891010486223647,1
2,3,2,6,1,13,903,6.267671455008801,4.453952121796683,8.988474965445594,1.3324190762863144,1
4,3,10,5,0,12,2567,3.3077172492904765,9.748714019271015,4.310656251467126,5.3131794823427345,0
9,10,5,5,1,6,2169,9.405801767300673,2.4324317559444686,2.2854169943819436,3.0390338035885947,1
6,6,3,1,0,11,339,2.1795276772386134,4.187387770835455,7.262934169316365,10.910788517538018,1
1,3,9,9,1,6,174,8.176549221170006,4.775333365808377,2.481203302421526,1.2210543420121889,0
8,2,4,5,0,14,1923,5.571538227157674,4.5162418339085395,7.783124639886914,0.5898315446965245,0
7,8,6,3,1,2,1714,7.752976982379604,6.9924774488667625,9.71301012765505,0.06377002985834457,1
10,5,2,11,1,14,596,3.796437954803027,2.9396157179299194,8.015975819157356,3.936836213827893,1
3,1,6,2,1,10,450,5.630406420808349,2.9896439753259263,1.2020432358819222,7.924642058410663,0
1,3,3,12,0,14,556,8.711518147508587,7.562898536507678,6.398972092474972,8.764965034581511,1
5,10,9,10,0,11,1159,5.20190289210794,5.502614668103616,7.258696038727519,5.4391402005806775,1
4,8,2,12,0,2,3926,4.237478757192426,4.736401084515794,8.429124932166566,8.2119438054632,2
10,4,9,1,0,0,3087,5.825398476274625,2.5228274650952662,1.5040207804510013,4.318968434584361,0
8,7,5,0,1,2,1356,7.456264777327302,2.6877450062094996,5.320970451570577,8.013674639839403,0
1,10,8,10,1,2,3266,4.992070109486525,1.0949647313431048,5.818337853745549,0.48715182362848086,1
10,2,2,10,0,3,3567,9.449892776280457,1.822836419755383,2.522123763797602,4.68903581480405,1
1,7,6,4,0,3,2056,3.6545124163810785,6.01154825221217,3.9020482873958464,9.49019613159815,1
4,5,3,1,0,2,3899,5.279172455522084,9.02685817007569,4.961995536305487,9.636072365508015,1
8,5,10,1,1,9,2381,7.812348934072973,3.584482886175017,8.498887191620213,8.593785346508335,0
5,6,5,6,0,11,3404,7.202089814461824,3.949725033065153,9.364668094631861,2.450863446838373,1
2,9,8,7,0,7,1016,8.772769471754405,2.0404504955036096,6.655805460259056,2.966461427167599,1
6,6,10,12,1,7,2374,9.97128262612998,4.497678510463925,4.554506674193159,11.953064727174148,1
5,8,1,9,1,12,2062,4.8417249591558065,1.3349953411239626,3.2862791601908734,1.2405360864235186,1
2,7,5,7,0,12,838,2.0003579180498066,9.258406266357103,9.839216659925354,2.1679523868289126,1
3,9,3,3,1,0,1637,1.2737429272717118,7.058002133120758,9.847179982687226,1.5603150678015911,1
9,4,4,0,0,6,225,7.541892155257945,9.91673928453897,9.324792534115312,3.931859564203387,0
7,2,2,10,1,10,3496,8.86612304177844,8.945408464106443,8.071022348900373,2.5221100228070803,1
7,7,9,6,0,1,1813,2.986413273499768,5.256915343283374,3.932015893710564,5.972255514573265,0
6,6,3,0,0,0,3479,2.426032334709154,5.6771652803533925,8.353004351478676,5.712248482561439,1
8,1,2,10,0,2,2160,1.559845823731219,2.7151844186547445,4.679137155440554,10.818067433415639,1
4,9,10,3,0,3,2020,8.404326295454858,5.158354085556001,3.9409578833954066,0.4168793693373778,0
8,9,9,7,1,12,1451,3.802437459033259,9.127250861435305,7.703788226196516,3.83855492001316,1
4,2,7,1,1,5,2048,4.6152720348379885,1.4576808127223901,1.716885348583806,7.159894703965082,0
8,3,6,5,1,9,2313,5.524751724486511,8.772011226984787,1.4370645096609551,7.257621142127566,0
9,5,1,12,1,13,1514,8.555079107885957,4.068530214783488,5.031583274630671,5.7615147481705105,1
3,5,5,5,0,4,1231,6.857498994053365,9.09561488586679,5.010749207399457,9.787986489775605,1
3,1,3,11,0,14,1645,6.535581668720302,9.467919157073363,9.060797377574515,0.7526660569735055,1
2,8,1,8,1,14,1735,2.5810488996031964,7.037783983017153,2.135377866590351,9.785853186961631,2
10,8,4,4,1,13,2999,5.618709025388468,6.979814079334101,2.109555347071715,5.937050885228443,1
3,4,2,9,1,3,3440,7.438429154607897,5.07478903937866,2.3270734042741106,1.605128340924026,1
3,7,2,3,1,7,305,9.759347947274426,8.519862020893367,1.2676263516514235,10.628422962485732,1
5,10,3,4,1,10,2059,2.81265678292017,9.654514825899549,1.6455856403341755,7.790745354491562,1
5,3,8,11,0,11,3416,1.0858901776050398,7.975736203052073,6.9388288014613515,1.9625482418896714,0
2,6,8,11,0,13,3536,1.6777129023862276,6.597430603810383,4.884258962057583,0.4037966807883193,1
10,10,7,9,0,3,1723,4.382672186637813,6.461136062392031,7.872427603792122,1.6933157799917913,1
6,10,6,10,1,12,1689,8.384901829713884,8.64522911425296,9.933379467234943,7.305575522164723,2
5,9,9,4,1,9,1517,1.0642787359142054,5.870833891941685,6.931312129891012,2.1515548231205814,1
6,1,4,7,1,11,1391,5.1105753359725625,8.234738976239404,1.4541001355811136,2.7091568985003374,0
1,5,1,9,1,12,3917,3.963075538072551,5.579967296568212,1.9410657827890736,0.30167670907577016,1
5,4,8,11,0,1,2984,1.4723353908975483,1.5619984747653173,8.92903676333237,8.675168066863243,0
9,8,7,7,0,14,419,5.052126580053556,4.455523080137397,5.747463501024354,9.724372797113245,1
10,1,7,1,1,2,2936,3.2927383660304694,4.999968619043488,8.42353443456166,9.562178121265479,0
2,9,3,6,0,5,3862,4.166963509123058,2.274555204879555,8.709511026024334,1.5308178163714108,1
1,6,4,7,0,7,2218,7.350537743058637,1.9224669627029152,9.349070873495673,10.839613528665112,1
10,4,10,10,1,7,133,5.693958855198704,5.819184546912587,9.548462849377291,8.06734595368896,0
9,9,9,5,1,14,2030,2.12182686093532,1.7662927290047392,5.993432168529756,10.770343468522373,1
10,5,6,4,1,10,3012,9.652730863812751,3.7265065110107556,4.069181550304305,5.3659260543679625,0
9,5,5,10,1,14,1450,6.723196891387645,7.701372783667684,9.656783869131987,5.243458333004373,1
9,5,3,8,1,8,3096,7.892815830962784,9.679889616111828,5.926657654011027,9.414438224218744,1
6,1,9,12,1,6,1553,1.7129183500753373,7.460835224967357,1.5782745065914994,1.1195742657209222,0
8,1,5,2,0,12,3261,1.42352541514017,9.933629936075832,6.784988950538785,6.250488439618628,0
1,8,5,11,0,1,1164,1.1750324533127305,7.285041741514624,6.289162753555097,10.036610827574709,1
10,8,4,12,1,7,3626,2.699146249961,3.6441502358889477,9.062135856052354,9.962310756834857,1
4,6,4,12,0,6,1869,4.7296755794664564,7.048472864548257,6.878684702420312,11.473594276108429,1
1,4,1,9,1,7,1819,9.422435200625406,7.319410886772134,4.141471820153963,8.379271122366557,1
8,2,7,3,1,11,2705,5.113536933391987,4.345542861548145,9.696031531352384,2.49324755327674,0
1,2,9,8,1,2,3386,3.612295948352765,1.1594246554845011,8.214575373838302,0.24336377873496984,0
3,9,3,5,1,6,3515,6.05741728167697,7.3287980629793825,6.673758565432189,5.752989583525223,1
4,5,2,7,0,9,1342,2.007411203213103,1.1953008574798747,3.6363268306281062,6.164446387470667,1
8,4,3,6,1,12,1464,6.485553019044849,6.68069270254064,4.36186266682866,2.8831510139871774,1
6,10,1,10,0,8,3163,6.115887588974529,2.4725483986829957,7.02972931686991,1.4963693654832384,2
10,1,6,1,1,2,2226,8.127937300651388,6.0904317497323905,1.6478273661698954,7.034497994286108,0
7,7,7,2,1,13,1079,9.880188504553217,5.5352172284254,3.310125324852371,9.171068088289696,0
8,3,2,0,1,9,1178,3.2578612454449947,1.1216227807556431,7.425108400569382,11.917849243081927,0
2,6,8,8,0,5,1695,5.586908057233845,4.2657923529559305,5.320166588601588,9.099631406526221,1
10,5,6,12,1,1,110,9.179788656871033,6.409820506566724,4.621542083329871,9.523588971066971,1
8,5,4,6,1,1,2184,8.066708959805572,8.637458967089017,2.3631186016037304,7.39753053874557,1
3,5,5,0,1,4,2279,5.386656727907268,8.997779024528654,4.976641310299593,11.831071907640213,0
7,1,8,2,0,4,3039,9.508344846533001,5.354649730299009,7.936227736842105,7.679476621374845,0
3,1,3,3,0,12,467,1.5151302416512844,7.5558023856949434,3.3761156146470372,10.323039436796453,0
7,3,3,3,0,6,2779,9.378987577413255,3.848091188801119,1.0485868796530968,11.349415754891469,0
2,10,4,4,1,11,2528,1.454566531445259,4.079677651827917,7.016544110358845,11.158302006006732,1
10,4,1,2,0,1,3139,5.925742697032159,2.750171672640824,9.753639439892973,4.576984125400278,0
6,5,9,2,1,10,813,9.013968532009772,6.057532989939154,6.461439072297246,0.9439446997711038,0
3,2,8,0,0,13,1272,3.3644884920517253,3.831077358346287,2.079296730344171,2.062484430470962,0
3,8,8,6,0,12,993,5.250236490506427,1.7593380679465453,3.8865978311020575,0.7106796647592897,1
9,2,10,10,1,6,2031,3.9189599122326997,7.165054779968608,8.80877453248201,1.2647632179496804,0
7,9,6,9,0,4,322,9.569295253687162,7.369778868448583,3.0931126683114574,2.2158149507243716,1
5,2,7,0,1,13,2969,8.412810352777818,4.239931769011521,6.469263131478472,4.093131799048821,0
10,9,6,1,1,5,903,7.381013601937416,1.6905105951042052,4.62404087428598,6.52247575890091,1
7,7,9,12,0,7,1541,6.288642879535979,4.836679456630833,2.870593492776841,8.540184712261032,1
9,8,3,3,1,9,1999,8.385326103917333,4.981019122451939,8.320662042082116,2.531128033278143,1
1,2,3,12,1,12,1815,4.530403373711923,7.018037964081037,7.685481488191212,8.070268850857673,1
7,7,3,3,0,13,3503,5.027966695954557,3.8387475213281514,6.954319593633389,8.451108894029035,1
6,6,10,4,0,11,3558,7.570015489727753,7.143393518031749,3.127029312418761,6.703468042394274,0
10,4,3,10,1,3,2653,4.219792869643428,8.843396875816495,1.8807130244480503,10.843414437584528,1
9,7,9,1,0,12,2476,1.5751084784353644,3.1373743812597983,6.185433968433696,1.3319377670617278,0
1,4,4,3,1,6,3340,1.6690114799746432,9.810276005079098,5.9831005018549,2.125457491229034,0
4,2,7,0,1,5,3780,2.0382652117513347,4.4773132342312625,2.695465084013857,5.143977892673818,0
9,10,9,1,0,9,3608,8.827131910092966,3.4053281663235557,1.5062202488365524,1.5205528228108665,0
4,7,7,0,0,1,147,5.250037831805839,4.793600642592615,1.7263760877458738,6.795553724689049,0
10,8,9,9,0,14,1141,7.415941324102628,1.8495772831347326,9.934938878614604,4.7808055993130925,1
3,2,3,9,0,7,849,4.53618402044404,2.131353158609041,8.052255052685954,3.415149534431021,0
9,5,4,12,1,9,366,3.3283985267407106,4.729906422714983,9.297887283686553,2.0398777562116472,1
2,1,8,3,1,8,2897,4.124729508059907,7.862000697451901,2.75549250012727,4.024058860178524,0
4,7,6,3,0,4,1089,8.147641107854653,9.102810156170419,9.645116826910916,7.295512209988104,1
6,8,5,6,0,9,2038,6.626945125282944,6.983361916446438,2.2838891632584586,6.9094225306729395,1
2,6,4,9,1,3,2860,9.438758019621119,1.9469759971435274,5.5817364570982395,1.9634880025228059,1
8,5,8,10,1,5,3441,7.117343007191506,7.048177859624816,8.467261159753576,1.499037728887601,1
8,6,1,10,1,7,174,6.131634685792245,6.718851286326747,4.148230190604215,0.32012115130647034,1
1,2,9,8,1,10,1854,6.49176408087251,8.251875264639981,4.823456798592105,0.1491071255271872,0
3,1,1,8,0,14,587,9.481342955215732,8.427237999869629,2.153665992691881,10.557725228636222,1
10,7,8,4,1,2,494,8.093808368800355,8.81382768201081,2.1062969199907546,0.541066272064679,1
9,7,4,9,1,9,3020,1.2163711362979404,4.727183631211885,6.5761140230079365,8.774653318478956,1
5,10,9,0,0,10,1137,5.807257265221275,7.280779558169298,7.0797913175805105,10.463821154939485,1
6,10,5,0,1,10,3182,7.195045703919083,3.4142532303007966,7.995992626739739,1.176694182749491,1
4,2,3,5,1,0,1784,7.738286305952395,9.994026519851538,6.010138474135782,5.2356170859962115,0
10,2,9,1,0,3,3510,2.9182790738254303,2.5780081723917396,6.811833630351753,11.54763579809132,0
2,1,9,7,0,14,3786,8.80459619006217,1.0910298849475222,1.1216554452974805,10.009663926283022,0
8,10,4,12,0,3,1170,9.602588324576473,2.339278430663584,2.4595365442346924,5.87644838229426,2
6,8,4,8,1,0,34,3.130437752603828,7.9828506058971405,9.864232894152142,9.150853353498634,1
5,8,8,12,1,8,998,8.943539117655213,5.021053088573903,1.6839415568424863,10.000531493179967,1
9,1,2,3,0,2,1332,1.8728088626448585,5.027502230293854,7.109094000342204,4.176323558264631,0
1,8,9,4,0,4,2585,1.5013615250372068,9.595206276505017,2.584743697285446,10.705835002439532,1
5,9,6,10,1,5,2797,2.1630142009247444,9.276714172252667,7.450467271908777,5.645679836125881,1
6,4,9,7,0,7,1037,1.519669715203324,3.800752640236083,7.353913626657941,6.33368836270596,0
